source	metaedge	target
Disease::DOID:1324	DdG	Gene::55508
Disease::DOID:9970	DdG	Gene::23171
Disease::DOID:8893	DdG	Gene::90864
Disease::DOID:0050742	DdG	Gene::64753
Disease::DOID:8577	DdG	Gene::57121
Disease::DOID:9008	DdG	Gene::7994
Disease::DOID:14330	DdG	Gene::25979
Disease::DOID:1909	DdG	Gene::84893
Disease::DOID:5419	DdG	Gene::375387
Disease::DOID:1324	DdG	Gene::79660
Disease::DOID:2531	DdG	Gene::374977
Disease::DOID:0050742	DdG	Gene::114902
Disease::DOID:2986	DdG	Gene::9819
Disease::DOID:14227	DdG	Gene::55815
Disease::DOID:7693	DdG	Gene::84263
Disease::DOID:0050156	DdG	Gene::23411
Disease::DOID:8577	DdG	Gene::153396
Disease::DOID:986	DdG	Gene::326340
Disease::DOID:2986	DdG	Gene::29107
Disease::DOID:0050156	DdG	Gene::64116
Disease::DOID:1793	DdG	Gene::57535
Disease::DOID:3083	DdG	Gene::10935
Disease::DOID:986	DdG	Gene::9586
Disease::DOID:5419	DdG	Gene::2051
Disease::DOID:3083	DdG	Gene::86
Disease::DOID:14227	DdG	Gene::84303
Disease::DOID:986	DdG	Gene::23657
Disease::DOID:12365	DdG	Gene::51611
Disease::DOID:9206	DdG	Gene::51094
Disease::DOID:14330	DdG	Gene::54842
Disease::DOID:8577	DdG	Gene::54499
Disease::DOID:1793	DdG	Gene::26025
Disease::DOID:1909	DdG	Gene::23077
Disease::DOID:8577	DdG	Gene::127262
Disease::DOID:1324	DdG	Gene::83666
Disease::DOID:1324	DdG	Gene::55885
Disease::DOID:13223	DdG	Gene::375057
Disease::DOID:11612	DdG	Gene::51068
Disease::DOID:2986	DdG	Gene::7803
Disease::DOID:8778	DdG	Gene::10946
Disease::DOID:0050741	DdG	Gene::51375
Disease::DOID:2986	DdG	Gene::5937
Disease::DOID:418	DdG	Gene::25821
Disease::DOID:635	DdG	Gene::6097
Disease::DOID:8577	DdG	Gene::10857
Disease::DOID:986	DdG	Gene::3861
Disease::DOID:219	DdG	Gene::64781
Disease::DOID:263	DdG	Gene::846
Disease::DOID:0050156	DdG	Gene::55340
Disease::DOID:263	DdG	Gene::1288
Disease::DOID:635	DdG	Gene::4216
Disease::DOID:3083	DdG	Gene::84627
Disease::DOID:0050742	DdG	Gene::7994
Disease::DOID:3083	DdG	Gene::2200
Disease::DOID:13223	DdG	Gene::2296
Disease::DOID:1909	DdG	Gene::93210
Disease::DOID:7693	DdG	Gene::1620
Disease::DOID:219	DdG	Gene::54854
Disease::DOID:635	DdG	Gene::4306
Disease::DOID:14227	DdG	Gene::146754
Disease::DOID:7693	DdG	Gene::6786
Disease::DOID:332	DdG	Gene::222658
Disease::DOID:8577	DdG	Gene::5067
Disease::DOID:0050742	DdG	Gene::134265
Disease::DOID:8577	DdG	Gene::285527
Disease::DOID:13223	DdG	Gene::4065
Disease::DOID:3083	DdG	Gene::79981
Disease::DOID:1324	DdG	Gene::4671
Disease::DOID:11612	DdG	Gene::51529
Disease::DOID:986	DdG	Gene::6272
Disease::DOID:3083	DdG	Gene::23174
Disease::DOID:11612	DdG	Gene::4313
Disease::DOID:9008	DdG	Gene::9811
Disease::DOID:0050156	DdG	Gene::94104
Disease::DOID:9008	DdG	Gene::5936
Disease::DOID:5419	DdG	Gene::414919
Disease::DOID:986	DdG	Gene::11078
Disease::DOID:418	DdG	Gene::6996
Disease::DOID:2394	DdG	Gene::1108
Disease::DOID:12365	DdG	Gene::9695
Disease::DOID:1612	DdG	Gene::83604
Disease::DOID:0050156	DdG	Gene::5876
Disease::DOID:1612	DdG	Gene::4128
Disease::DOID:11612	DdG	Gene::23671
Disease::DOID:10652	DdG	Gene::7965
Disease::DOID:11612	DdG	Gene::1211
Disease::DOID:11612	DdG	Gene::5327
Disease::DOID:1324	DdG	Gene::3739
Disease::DOID:1612	DdG	Gene::54780
Disease::DOID:7148	DdG	Gene::100132006
Disease::DOID:7147	DdG	Gene::23370
Disease::DOID:0050742	DdG	Gene::140461
Disease::DOID:0050156	DdG	Gene::26157
Disease::DOID:9008	DdG	Gene::7030
Disease::DOID:986	DdG	Gene::1501
Disease::DOID:824	DdG	Gene::10982
Disease::DOID:0050156	DdG	Gene::113791
Disease::DOID:2531	DdG	Gene::9252
Disease::DOID:7693	DdG	Gene::1465
Disease::DOID:635	DdG	Gene::64781
Disease::DOID:8778	DdG	Gene::80314
Disease::DOID:1793	DdG	Gene::2813
Disease::DOID:5419	DdG	Gene::3421
Disease::DOID:12365	DdG	Gene::8574
Disease::DOID:1324	DdG	Gene::114926
Disease::DOID:7693	DdG	Gene::493856
Disease::DOID:5419	DdG	Gene::79068
Disease::DOID:9206	DdG	Gene::10203
Disease::DOID:986	DdG	Gene::64093
Disease::DOID:1612	DdG	Gene::6218
Disease::DOID:1909	DdG	Gene::100131187
Disease::DOID:332	DdG	Gene::4598
Disease::DOID:14227	DdG	Gene::7453
Disease::DOID:9206	DdG	Gene::3098
Disease::DOID:10652	DdG	Gene::79007
Disease::DOID:219	DdG	Gene::5019
Disease::DOID:9206	DdG	Gene::553115
Disease::DOID:1612	DdG	Gene::9812
Disease::DOID:219	DdG	Gene::1114
Disease::DOID:9206	DdG	Gene::26285
Disease::DOID:1909	DdG	Gene::10974
Disease::DOID:219	DdG	Gene::2770
Disease::DOID:5419	DdG	Gene::728224
Disease::DOID:10652	DdG	Gene::81873
Disease::DOID:0050156	DdG	Gene::286046
Disease::DOID:2531	DdG	Gene::7293
Disease::DOID:1324	DdG	Gene::90459
Disease::DOID:332	DdG	Gene::255783
Disease::DOID:219	DdG	Gene::53841
Disease::DOID:10652	DdG	Gene::801
Disease::DOID:418	DdG	Gene::79073
Disease::DOID:8577	DdG	Gene::84451
Disease::DOID:12365	DdG	Gene::6964
Disease::DOID:14330	DdG	Gene::9158
Disease::DOID:2986	DdG	Gene::63933
Disease::DOID:3393	DdG	Gene::333932
Disease::DOID:1612	DdG	Gene::7111
Disease::DOID:11612	DdG	Gene::1016
Disease::DOID:7148	DdG	Gene::8660
Disease::DOID:635	DdG	Gene::9781
Disease::DOID:7693	DdG	Gene::111
Disease::DOID:263	DdG	Gene::155066
Disease::DOID:7148	DdG	Gene::396
Disease::DOID:332	DdG	Gene::79932
Disease::DOID:1612	DdG	Gene::286133
Disease::DOID:7148	DdG	Gene::3030
Disease::DOID:9008	DdG	Gene::374819
Disease::DOID:2986	DdG	Gene::9475
Disease::DOID:219	DdG	Gene::9920
Disease::DOID:986	DdG	Gene::26230
Disease::DOID:10283	DdG	Gene::4598
Disease::DOID:1612	DdG	Gene::51232
Disease::DOID:7148	DdG	Gene::140710
Disease::DOID:1909	DdG	Gene::53335
Disease::DOID:1909	DdG	Gene::1756
Disease::DOID:5419	DdG	Gene::396
Disease::DOID:1324	DdG	Gene::144245
Disease::DOID:9008	DdG	Gene::728489
Disease::DOID:2394	DdG	Gene::26239
Disease::DOID:8778	DdG	Gene::2091
Disease::DOID:10652	DdG	Gene::8623
Disease::DOID:1909	DdG	Gene::1825
Disease::DOID:11612	DdG	Gene::25911
Disease::DOID:1909	DdG	Gene::1288
Disease::DOID:5419	DdG	Gene::6612
Disease::DOID:635	DdG	Gene::4534
Disease::DOID:3083	DdG	Gene::57158
Disease::DOID:1612	DdG	Gene::27147
Disease::DOID:8778	DdG	Gene::56945
Disease::DOID:9008	DdG	Gene::80790
Disease::DOID:332	DdG	Gene::137392
Disease::DOID:824	DdG	Gene::55689
Disease::DOID:14227	DdG	Gene::284359
Disease::DOID:14330	DdG	Gene::3712
Disease::DOID:2531	DdG	Gene::3146
Disease::DOID:635	DdG	Gene::5256
Disease::DOID:10652	DdG	Gene::2182
Disease::DOID:0050742	DdG	Gene::54749
Disease::DOID:13223	DdG	Gene::28968
Disease::DOID:0050741	DdG	Gene::5469
Disease::DOID:2986	DdG	Gene::1804
Disease::DOID:5419	DdG	Gene::64949
Disease::DOID:1793	DdG	Gene::10017
Disease::DOID:11612	DdG	Gene::112942
Disease::DOID:0050742	DdG	Gene::91768
Disease::DOID:332	DdG	Gene::64782
Disease::DOID:418	DdG	Gene::1665
Disease::DOID:14227	DdG	Gene::128209
Disease::DOID:10652	DdG	Gene::8999
Disease::DOID:10652	DdG	Gene::10423
Disease::DOID:1612	DdG	Gene::146894
Disease::DOID:1909	DdG	Gene::22893
Disease::DOID:0050741	DdG	Gene::285203
Disease::DOID:418	DdG	Gene::5631
Disease::DOID:418	DdG	Gene::3954
Disease::DOID:14330	DdG	Gene::191
Disease::DOID:2531	DdG	Gene::7044
Disease::DOID:7148	DdG	Gene::100132247
Disease::DOID:9206	DdG	Gene::2987
Disease::DOID:418	DdG	Gene::80349
Disease::DOID:1612	DdG	Gene::6812
Disease::DOID:10763	DdG	Gene::29964
Disease::DOID:9206	DdG	Gene::163486
Disease::DOID:14227	DdG	Gene::85378
Disease::DOID:0050741	DdG	Gene::201456
Disease::DOID:2986	DdG	Gene::23562
Disease::DOID:2986	DdG	Gene::2203
Disease::DOID:8778	DdG	Gene::10651
Disease::DOID:0050156	DdG	Gene::4799
Disease::DOID:0050156	DdG	Gene::90529
Disease::DOID:219	DdG	Gene::79799
Disease::DOID:1612	DdG	Gene::2273
Disease::DOID:8778	DdG	Gene::2549
Disease::DOID:9206	DdG	Gene::162
Disease::DOID:14330	DdG	Gene::10920
Disease::DOID:7693	DdG	Gene::9338
Disease::DOID:7693	DdG	Gene::6236
Disease::DOID:0050742	DdG	Gene::9762
Disease::DOID:635	DdG	Gene::5578
Disease::DOID:2986	DdG	Gene::7139
Disease::DOID:1909	DdG	Gene::3206
Disease::DOID:11612	DdG	Gene::10102
Disease::DOID:332	DdG	Gene::128229
Disease::DOID:1324	DdG	Gene::2172
Disease::DOID:3083	DdG	Gene::221409
Disease::DOID:8778	DdG	Gene::9814
Disease::DOID:14330	DdG	Gene::81688
Disease::DOID:8577	DdG	Gene::80824
Disease::DOID:14330	DdG	Gene::375
Disease::DOID:0050156	DdG	Gene::79027
Disease::DOID:219	DdG	Gene::254531
Disease::DOID:332	DdG	Gene::440585
Disease::DOID:418	DdG	Gene::91304
Disease::DOID:1793	DdG	Gene::201965
Disease::DOID:14330	DdG	Gene::9604
Disease::DOID:219	DdG	Gene::50
Disease::DOID:14227	DdG	Gene::158297
Disease::DOID:8577	DdG	Gene::3030
Disease::DOID:635	DdG	Gene::818
Disease::DOID:12365	DdG	Gene::7349
Disease::DOID:8778	DdG	Gene::29883
Disease::DOID:1612	DdG	Gene::91851
Disease::DOID:5419	DdG	Gene::85002
Disease::DOID:8778	DdG	Gene::6194
Disease::DOID:1909	DdG	Gene::6652
Disease::DOID:12365	DdG	Gene::64219
Disease::DOID:1793	DdG	Gene::7049
Disease::DOID:9206	DdG	Gene::527
Disease::DOID:8778	DdG	Gene::64795
Disease::DOID:0050156	DdG	Gene::116228
Disease::DOID:0050742	DdG	Gene::51510
Disease::DOID:2531	DdG	Gene::6047
Disease::DOID:9008	DdG	Gene::960
Disease::DOID:418	DdG	Gene::9772
Disease::DOID:0050156	DdG	Gene::260425
Disease::DOID:1793	DdG	Gene::377841
Disease::DOID:8577	DdG	Gene::288
Disease::DOID:13223	DdG	Gene::7148
Disease::DOID:263	DdG	Gene::55966
Disease::DOID:1793	DdG	Gene::51200
Disease::DOID:10652	DdG	Gene::10980
Disease::DOID:3393	DdG	Gene::284948
Disease::DOID:635	DdG	Gene::3945
Disease::DOID:3393	DdG	Gene::219981
Disease::DOID:2531	DdG	Gene::117178
Disease::DOID:986	DdG	Gene::55561
Disease::DOID:13223	DdG	Gene::54902
Disease::DOID:3083	DdG	Gene::3150
Disease::DOID:7693	DdG	Gene::2039
Disease::DOID:0050156	DdG	Gene::84248
Disease::DOID:8577	DdG	Gene::4756
Disease::DOID:9206	DdG	Gene::81873
Disease::DOID:11612	DdG	Gene::4696
Disease::DOID:418	DdG	Gene::5037
Disease::DOID:5419	DdG	Gene::8314
Disease::DOID:263	DdG	Gene::476
Disease::DOID:2531	DdG	Gene::57406
Disease::DOID:2986	DdG	Gene::22848
Disease::DOID:1909	DdG	Gene::3033
Disease::DOID:13223	DdG	Gene::3003
Disease::DOID:1793	DdG	Gene::27327
Disease::DOID:9206	DdG	Gene::10215
Disease::DOID:10652	DdG	Gene::10551
Disease::DOID:12365	DdG	Gene::3945
Disease::DOID:12365	DdG	Gene::55109
Disease::DOID:219	DdG	Gene::65983
Disease::DOID:14227	DdG	Gene::25981
Disease::DOID:3393	DdG	Gene::284383
Disease::DOID:8778	DdG	Gene::56896
Disease::DOID:9206	DdG	Gene::10213
Disease::DOID:3083	DdG	Gene::4282
Disease::DOID:9008	DdG	Gene::415116
Disease::DOID:9206	DdG	Gene::81617
Disease::DOID:986	DdG	Gene::144453
Disease::DOID:10763	DdG	Gene::64116
Disease::DOID:7148	DdG	Gene::6429
Disease::DOID:263	DdG	Gene::348158
Disease::DOID:7148	DdG	Gene::23389
Disease::DOID:2531	DdG	Gene::3839
Disease::DOID:263	DdG	Gene::64084
Disease::DOID:219	DdG	Gene::5187
Disease::DOID:418	DdG	Gene::654364
Disease::DOID:3083	DdG	Gene::29090
Disease::DOID:263	DdG	Gene::327
Disease::DOID:219	DdG	Gene::9874
Disease::DOID:635	DdG	Gene::9338
Disease::DOID:0050156	DdG	Gene::84549
Disease::DOID:14227	DdG	Gene::254956
Disease::DOID:9008	DdG	Gene::10018
Disease::DOID:8577	DdG	Gene::2984
Disease::DOID:263	DdG	Gene::92558
Disease::DOID:5419	DdG	Gene::6499
Disease::DOID:8893	DdG	Gene::4077
Disease::DOID:8778	DdG	Gene::25873
Disease::DOID:9008	DdG	Gene::440275
Disease::DOID:8778	DdG	Gene::7874
Disease::DOID:986	DdG	Gene::1907
Disease::DOID:8577	DdG	Gene::2110
Disease::DOID:219	DdG	Gene::26020
Disease::DOID:332	DdG	Gene::55626
Disease::DOID:219	DdG	Gene::9252
Disease::DOID:418	DdG	Gene::6143
Disease::DOID:2394	DdG	Gene::132001
Disease::DOID:418	DdG	Gene::2625
Disease::DOID:11612	DdG	Gene::100505385
Disease::DOID:0050741	DdG	Gene::7390
Disease::DOID:12365	DdG	Gene::9135
Disease::DOID:0050742	DdG	Gene::8727
Disease::DOID:0050741	DdG	Gene::65080
Disease::DOID:824	DdG	Gene::344148
Disease::DOID:10652	DdG	Gene::10947
Disease::DOID:1793	DdG	Gene::23516
Disease::DOID:0050742	DdG	Gene::23052
Disease::DOID:418	DdG	Gene::10330
Disease::DOID:9008	DdG	Gene::1536
Disease::DOID:8893	DdG	Gene::57596
Disease::DOID:635	DdG	Gene::10439
Disease::DOID:8577	DdG	Gene::6920
Disease::DOID:332	DdG	Gene::28992
Disease::DOID:0050156	DdG	Gene::23175
Disease::DOID:12365	DdG	Gene::51455
Disease::DOID:1612	DdG	Gene::687
Disease::DOID:9008	DdG	Gene::23169
Disease::DOID:2531	DdG	Gene::23354
Disease::DOID:1793	DdG	Gene::27232
Disease::DOID:1612	DdG	Gene::22800
Disease::DOID:9206	DdG	Gene::5869
Disease::DOID:2986	DdG	Gene::55840
Disease::DOID:11612	DdG	Gene::55101
Disease::DOID:11612	DdG	Gene::56984
Disease::DOID:2394	DdG	Gene::128434
Disease::DOID:9744	DdG	Gene::3756
Disease::DOID:8778	DdG	Gene::1974
Disease::DOID:9008	DdG	Gene::5566
Disease::DOID:219	DdG	Gene::8476
Disease::DOID:1612	DdG	Gene::10163
Disease::DOID:10652	DdG	Gene::27087
Disease::DOID:0050156	DdG	Gene::285016
Disease::DOID:0050741	DdG	Gene::10063
Disease::DOID:418	DdG	Gene::6835
Disease::DOID:0050156	DdG	Gene::28231
Disease::DOID:14330	DdG	Gene::10477
Disease::DOID:1909	DdG	Gene::256987
Disease::DOID:986	DdG	Gene::1747
Disease::DOID:9008	DdG	Gene::7408
Disease::DOID:263	DdG	Gene::4059
Disease::DOID:5419	DdG	Gene::79641
Disease::DOID:2531	DdG	Gene::84858
Disease::DOID:1909	DdG	Gene::6239
Disease::DOID:8778	DdG	Gene::57035
Disease::DOID:14227	DdG	Gene::8647
Disease::DOID:635	DdG	Gene::79918
Disease::DOID:10652	DdG	Gene::1400
Disease::DOID:1793	DdG	Gene::643834
Disease::DOID:5419	DdG	Gene::760
Disease::DOID:14330	DdG	Gene::23074
Disease::DOID:1909	DdG	Gene::1718
Disease::DOID:635	DdG	Gene::27065
Disease::DOID:3083	DdG	Gene::8085
Disease::DOID:11612	DdG	Gene::2046
Disease::DOID:7693	DdG	Gene::7703
Disease::DOID:7148	DdG	Gene::54800
Disease::DOID:0050156	DdG	Gene::151126
Disease::DOID:12365	DdG	Gene::3094
Disease::DOID:10652	DdG	Gene::9350
Disease::DOID:418	DdG	Gene::84326
Disease::DOID:9206	DdG	Gene::4628
Disease::DOID:635	DdG	Gene::51449
Disease::DOID:332	DdG	Gene::8541
Disease::DOID:9206	DdG	Gene::2773
Disease::DOID:9206	DdG	Gene::5520
Disease::DOID:1909	DdG	Gene::3664
Disease::DOID:1909	DdG	Gene::57523
Disease::DOID:9008	DdG	Gene::83667
Disease::DOID:7148	DdG	Gene::57132
Disease::DOID:14330	DdG	Gene::1738
Disease::DOID:9206	DdG	Gene::6382
Disease::DOID:635	DdG	Gene::321
Disease::DOID:635	DdG	Gene::51309
Disease::DOID:1909	DdG	Gene::23063
Disease::DOID:8778	DdG	Gene::122945
Disease::DOID:14330	DdG	Gene::5223
Disease::DOID:3393	DdG	Gene::51258
Disease::DOID:7693	DdG	Gene::4774
Disease::DOID:3083	DdG	Gene::144448
Disease::DOID:2377	DdG	Gene::5729
Disease::DOID:8893	DdG	Gene::23787
Disease::DOID:2986	DdG	Gene::7832
Disease::DOID:635	DdG	Gene::23369
Disease::DOID:2986	DdG	Gene::9705
Disease::DOID:9206	DdG	Gene::10670
Disease::DOID:2986	DdG	Gene::81689
Disease::DOID:418	DdG	Gene::81566
Disease::DOID:9206	DdG	Gene::218
Disease::DOID:0050741	DdG	Gene::3796
Disease::DOID:1909	DdG	Gene::51705
Disease::DOID:3083	DdG	Gene::91584
Disease::DOID:1909	DdG	Gene::440335
Disease::DOID:1909	DdG	Gene::3918
Disease::DOID:8893	DdG	Gene::1948
Disease::DOID:7693	DdG	Gene::55450
Disease::DOID:263	DdG	Gene::518
Disease::DOID:14330	DdG	Gene::474343
Disease::DOID:1909	DdG	Gene::10424
Disease::DOID:3083	DdG	Gene::6300
Disease::DOID:8893	DdG	Gene::7716
Disease::DOID:10283	DdG	Gene::54816
Disease::DOID:2986	DdG	Gene::1848
Disease::DOID:0050742	DdG	Gene::723790
Disease::DOID:1793	DdG	Gene::23251
Disease::DOID:0050156	DdG	Gene::79145
Disease::DOID:2986	DdG	Gene::390999
Disease::DOID:8577	DdG	Gene::4952
Disease::DOID:2394	DdG	Gene::6539
Disease::DOID:635	DdG	Gene::113791
Disease::DOID:1612	DdG	Gene::23164
Disease::DOID:7693	DdG	Gene::392
Disease::DOID:332	DdG	Gene::353174
Disease::DOID:12365	DdG	Gene::81853
Disease::DOID:1909	DdG	Gene::23624
Disease::DOID:418	DdG	Gene::678
Disease::DOID:13223	DdG	Gene::79056
Disease::DOID:986	DdG	Gene::64121
Disease::DOID:8893	DdG	Gene::29091
Disease::DOID:7148	DdG	Gene::4092
Disease::DOID:635	DdG	Gene::7582
Disease::DOID:986	DdG	Gene::9182
Disease::DOID:8778	DdG	Gene::1663
Disease::DOID:7147	DdG	Gene::3695
Disease::DOID:0050741	DdG	Gene::10920
Disease::DOID:14227	DdG	Gene::164395
Disease::DOID:986	DdG	Gene::51282
Disease::DOID:3393	DdG	Gene::440836
Disease::DOID:332	DdG	Gene::57343
Disease::DOID:1793	DdG	Gene::122060
Disease::DOID:1793	DdG	Gene::23235
Disease::DOID:8577	DdG	Gene::79981
Disease::DOID:2986	DdG	Gene::3301
Disease::DOID:635	DdG	Gene::3953
Disease::DOID:9970	DdG	Gene::23705
Disease::DOID:8893	DdG	Gene::23235
Disease::DOID:3083	DdG	Gene::229
Disease::DOID:7148	DdG	Gene::10218
Disease::DOID:1793	DdG	Gene::6812
Disease::DOID:635	DdG	Gene::2308
Disease::DOID:7148	DdG	Gene::55256
Disease::DOID:11612	DdG	Gene::375061
Disease::DOID:1612	DdG	Gene::54873
Disease::DOID:8893	DdG	Gene::57488
Disease::DOID:8778	DdG	Gene::120227
Disease::DOID:2531	DdG	Gene::11343
Disease::DOID:219	DdG	Gene::6505
Disease::DOID:0050742	DdG	Gene::157567
Disease::DOID:11612	DdG	Gene::92609
Disease::DOID:2394	DdG	Gene::29880
Disease::DOID:0050742	DdG	Gene::200634
Disease::DOID:986	DdG	Gene::1212
Disease::DOID:1324	DdG	Gene::55779
Disease::DOID:11612	DdG	Gene::84250
Disease::DOID:418	DdG	Gene::5111
Disease::DOID:10652	DdG	Gene::1802
Disease::DOID:14227	DdG	Gene::27074
Disease::DOID:9206	DdG	Gene::54107
Disease::DOID:332	DdG	Gene::284451
Disease::DOID:5419	DdG	Gene::90417
Disease::DOID:1793	DdG	Gene::155066
Disease::DOID:9008	DdG	Gene::10425
Disease::DOID:2986	DdG	Gene::7082
Disease::DOID:263	DdG	Gene::8727
Disease::DOID:2986	DdG	Gene::3164
Disease::DOID:219	DdG	Gene::2053
Disease::DOID:14330	DdG	Gene::51121
Disease::DOID:332	DdG	Gene::4795
Disease::DOID:12365	DdG	Gene::1662
Disease::DOID:2986	DdG	Gene::7037
Disease::DOID:7693	DdG	Gene::22907
Disease::DOID:263	DdG	Gene::1124
Disease::DOID:0050742	DdG	Gene::2770
Disease::DOID:0050156	DdG	Gene::8436
Disease::DOID:11612	DdG	Gene::7481
Disease::DOID:8893	DdG	Gene::51582
Disease::DOID:219	DdG	Gene::4147
Disease::DOID:5419	DdG	Gene::2874
Disease::DOID:2377	DdG	Gene::5007
Disease::DOID:13223	DdG	Gene::972
Disease::DOID:1793	DdG	Gene::150677
Disease::DOID:7148	DdG	Gene::32
Disease::DOID:8778	DdG	Gene::56245
Disease::DOID:7148	DdG	Gene::1675
Disease::DOID:0050156	DdG	Gene::5930
Disease::DOID:0050156	DdG	Gene::6711
Disease::DOID:986	DdG	Gene::27092
Disease::DOID:7148	DdG	Gene::10194
Disease::DOID:263	DdG	Gene::10768
Disease::DOID:418	DdG	Gene::9805
Disease::DOID:2531	DdG	Gene::4146
Disease::DOID:2531	DdG	Gene::3118
Disease::DOID:14330	DdG	Gene::1153
Disease::DOID:0050156	DdG	Gene::57690
Disease::DOID:263	DdG	Gene::10391
Disease::DOID:332	DdG	Gene::400673
Disease::DOID:986	DdG	Gene::728689
Disease::DOID:8577	DdG	Gene::23608
Disease::DOID:9008	DdG	Gene::63906
Disease::DOID:1612	DdG	Gene::2012
Disease::DOID:2531	DdG	Gene::1393
Disease::DOID:12365	DdG	Gene::113189
Disease::DOID:0050156	DdG	Gene::9295
Disease::DOID:986	DdG	Gene::4501
Disease::DOID:1909	DdG	Gene::5346
Disease::DOID:14227	DdG	Gene::123970
Disease::DOID:8778	DdG	Gene::201562
Disease::DOID:8577	DdG	Gene::9912
Disease::DOID:9206	DdG	Gene::22868
Disease::DOID:2986	DdG	Gene::54463
Disease::DOID:219	DdG	Gene::1824
Disease::DOID:10652	DdG	Gene::1022
Disease::DOID:10652	DdG	Gene::253982
Disease::DOID:9008	DdG	Gene::5930
Disease::DOID:8893	DdG	Gene::6165
Disease::DOID:14330	DdG	Gene::1650
Disease::DOID:0050741	DdG	Gene::5212
Disease::DOID:1909	DdG	Gene::6712
Disease::DOID:0050742	DdG	Gene::4052
Disease::DOID:5419	DdG	Gene::3661
Disease::DOID:11612	DdG	Gene::6839
Disease::DOID:7148	DdG	Gene::7592
Disease::DOID:0050741	DdG	Gene::730130
Disease::DOID:986	DdG	Gene::10962
Disease::DOID:8778	DdG	Gene::84545
Disease::DOID:12365	DdG	Gene::127253
Disease::DOID:8893	DdG	Gene::3632
Disease::DOID:635	DdG	Gene::1880
Disease::DOID:0050742	DdG	Gene::718
Disease::DOID:10652	DdG	Gene::23576
Disease::DOID:14227	DdG	Gene::220388
Disease::DOID:635	DdG	Gene::3815
Disease::DOID:11612	DdG	Gene::55272
Disease::DOID:1612	DdG	Gene::79812
Disease::DOID:10652	DdG	Gene::539
Disease::DOID:9206	DdG	Gene::22911
Disease::DOID:7693	DdG	Gene::51308
Disease::DOID:7693	DdG	Gene::9306
Disease::DOID:0050741	DdG	Gene::57035
Disease::DOID:10652	DdG	Gene::10675
Disease::DOID:14330	DdG	Gene::216
Disease::DOID:3083	DdG	Gene::9403
Disease::DOID:263	DdG	Gene::1807
Disease::DOID:11612	DdG	Gene::57621
Disease::DOID:7148	DdG	Gene::5187
Disease::DOID:0050156	DdG	Gene::262
Disease::DOID:3083	DdG	Gene::27253
Disease::DOID:1909	DdG	Gene::1942
Disease::DOID:0050156	DdG	Gene::64425
Disease::DOID:0050741	DdG	Gene::23595
Disease::DOID:1909	DdG	Gene::151354
Disease::DOID:14330	DdG	Gene::5573
Disease::DOID:0050156	DdG	Gene::1901
Disease::DOID:2986	DdG	Gene::6853
Disease::DOID:0050156	DdG	Gene::285636
Disease::DOID:10652	DdG	Gene::1662
Disease::DOID:418	DdG	Gene::28972
Disease::DOID:7148	DdG	Gene::54882
Disease::DOID:13223	DdG	Gene::55622
Disease::DOID:9206	DdG	Gene::23024
Disease::DOID:1612	DdG	Gene::94274
Disease::DOID:8577	DdG	Gene::23446
Disease::DOID:12365	DdG	Gene::5501
Disease::DOID:1793	DdG	Gene::3645
Disease::DOID:14227	DdG	Gene::317719
Disease::DOID:1793	DdG	Gene::9145
Disease::DOID:8577	DdG	Gene::28970
Disease::DOID:332	DdG	Gene::80755
Disease::DOID:7693	DdG	Gene::3778
Disease::DOID:8577	DdG	Gene::8671
Disease::DOID:5419	DdG	Gene::93650
Disease::DOID:2986	DdG	Gene::909
Disease::DOID:10652	DdG	Gene::9946
Disease::DOID:10652	DdG	Gene::55722
Disease::DOID:986	DdG	Gene::647024
Disease::DOID:3083	DdG	Gene::148345
Disease::DOID:332	DdG	Gene::80757
Disease::DOID:2986	DdG	Gene::10678
Disease::DOID:11612	DdG	Gene::92342
Disease::DOID:2531	DdG	Gene::6432
Disease::DOID:11612	DdG	Gene::80185
Disease::DOID:0050156	DdG	Gene::64168
Disease::DOID:10652	DdG	Gene::10752
Disease::DOID:263	DdG	Gene::10351
Disease::DOID:2531	DdG	Gene::6375
Disease::DOID:2986	DdG	Gene::1997
Disease::DOID:14330	DdG	Gene::6863
Disease::DOID:7148	DdG	Gene::2355
Disease::DOID:7693	DdG	Gene::59353
Disease::DOID:8893	DdG	Gene::80139
Disease::DOID:2986	DdG	Gene::11141
Disease::DOID:1324	DdG	Gene::3107
Disease::DOID:0050156	DdG	Gene::10054
Disease::DOID:8778	DdG	Gene::9054
Disease::DOID:7148	DdG	Gene::85294
Disease::DOID:3083	DdG	Gene::25974
Disease::DOID:1793	DdG	Gene::29997
Disease::DOID:14330	DdG	Gene::10463
Disease::DOID:1909	DdG	Gene::3184
Disease::DOID:7693	DdG	Gene::26084
Disease::DOID:14227	DdG	Gene::55007
Disease::DOID:14227	DdG	Gene::374973
Disease::DOID:7693	DdG	Gene::9863
Disease::DOID:635	DdG	Gene::3646
Disease::DOID:9206	DdG	Gene::56650
Disease::DOID:12365	DdG	Gene::339123
Disease::DOID:10652	DdG	Gene::898
Disease::DOID:8893	DdG	Gene::9969
Disease::DOID:2986	DdG	Gene::4225
Disease::DOID:7693	DdG	Gene::54816
Disease::DOID:0050742	DdG	Gene::23171
Disease::DOID:418	DdG	Gene::83752
Disease::DOID:7148	DdG	Gene::90338
Disease::DOID:9008	DdG	Gene::23099
Disease::DOID:418	DdG	Gene::26156
